,date_time,id,number
471818,2017-01-19 01:43:52,960111FF01FF10DB,23.84
472869,2017-01-19 02:43:53,960111FF01FF10DB,24.32
473827,2017-01-19 03:44:22,960111FF01FF10DB,23.639999
474787,2017-01-19 04:44:28,960111FF01FF10DB,23.799999
475815,2017-01-19 05:44:49,960111FF01FF10DB,22.440001000000002
477350,2017-01-19 06:44:56,960111FF01FF10DB,25.24
478465,2017-01-19 07:45:04,960111FF01FF10DB,18.040001
479730,2017-01-19 08:45:07,960111FF01FF10DB,52.32
481065,2017-01-19 09:45:59,960111FF01FF10DB,51.639998999999996
482443,2017-01-19 10:46:31,960111FF01FF10DB,54.880001
483635,2017-01-19 11:46:54,960111FF01FF10DB,53.040001000000004
484735,2017-01-19 12:47:34,960111FF01FF10DB,58.68
485765,2017-01-19 13:47:36,960111FF01FF10DB,57.240002000000004
486849,2017-01-19 14:50:29,960111FF01FF10DB,55.759997999999996
487900,2017-01-19 15:50:39,960111FF01FF10DB,55.959998999999996
489065,2017-01-19 16:50:49,960111FF01FF10DB,59.240002000000004
490130,2017-01-19 17:50:58,960111FF01FF10DB,57.360001000000004
491170,2017-01-19 18:51:04,960111FF01FF10DB,55.240002000000004
492262,2017-01-19 19:52:14,960111FF01FF10DB,55.799999
493305,2017-01-19 20:52:54,960111FF01FF10DB,57.040001000000004
494340,2017-01-19 21:53:22,960111FF01FF10DB,27.92
495340,2017-01-19 22:53:28,960111FF01FF10DB,25.0
496380,2017-01-19 23:53:30,960111FF01FF10DB,22.959999
497391,2017-01-20 00:54:02,960111FF01FF10DB,25.48
498495,2017-01-20 01:54:08,960111FF01FF10DB,23.68
499523,2017-01-20 02:54:15,960111FF01FF10DB,24.08
500583,2017-01-20 03:54:31,960111FF01FF10DB,24.280001000000002
501573,2017-01-20 04:54:42,960111FF01FF10DB,22.879998999999998
502559,2017-01-20 05:54:43,960111FF01FF10DB,17.959999
503641,2017-01-20 06:54:50,960111FF01FF10DB,25.799999
504734,2017-01-20 07:55:01,960111FF01FF10DB,19.08
505871,2017-01-20 08:55:05,960111FF01FF10DB,56.799999
507060,2017-01-20 09:55:15,960111FF01FF10DB,53.68
508229,2017-01-20 10:55:17,960111FF01FF10DB,59.080002
509416,2017-01-20 11:55:20,960111FF01FF10DB,54.68
510591,2017-01-20 12:55:33,960111FF01FF10DB,52.0
511704,2017-01-20 13:55:40,960111FF01FF10DB,55.360001000000004
512905,2017-01-20 14:55:47,960111FF01FF10DB,57.799999
514134,2017-01-20 15:55:51,960111FF01FF10DB,58.16
515356,2017-01-20 16:56:10,960111FF01FF10DB,57.52
516511,2017-01-20 17:56:11,960111FF01FF10DB,62.560001
517681,2017-01-20 18:56:16,960111FF01FF10DB,60.240002000000004
518772,2017-01-20 19:56:31,960111FF01FF10DB,63.759997999999996
519943,2017-01-20 20:56:33,960111FF01FF10DB,52.279999
521177,2017-01-20 21:56:38,960111FF01FF10DB,22.76
522319,2017-01-20 22:56:42,960111FF01FF10DB,21.879998999999998
523547,2017-01-20 23:56:51,960111FF01FF10DB,25.0
524737,2017-01-21 00:56:55,960111FF01FF10DB,21.360001
525901,2017-01-21 01:57:02,960111FF01FF10DB,21.24
527047,2017-01-21 02:57:03,960111FF01FF10DB,21.200001
528133,2017-01-21 03:57:10,960111FF01FF10DB,21.200001
529207,2017-01-21 04:57:12,960111FF01FF10DB,21.16
530283,2017-01-21 05:57:23,960111FF01FF10DB,17.040001
531345,2017-01-21 06:57:46,960111FF01FF10DB,20.08
532453,2017-01-21 07:58:02,960111FF01FF10DB,16.0
533743,2017-01-21 08:58:05,960111FF01FF10DB,48.720001
534948,2017-01-21 09:58:16,960111FF01FF10DB,60.880001
536189,2017-01-21 10:58:27,960111FF01FF10DB,50.080002
537451,2017-01-21 11:58:30,960111FF01FF10DB,49.32
538704,2017-01-21 12:58:37,960111FF01FF10DB,51.400002
539837,2017-01-21 13:58:37,960111FF01FF10DB,54.080002
540934,2017-01-21 14:58:44,960111FF01FF10DB,53.279999
542094,2017-01-21 15:58:55,960111FF01FF10DB,57.919998
543316,2017-01-21 16:59:06,960111FF01FF10DB,57.759997999999996
544506,2017-01-21 17:59:06,960111FF01FF10DB,54.439999
545734,2017-01-21 18:59:22,960111FF01FF10DB,60.32
547054,2017-01-21 19:59:28,960111FF01FF10DB,70.279999
548268,2017-01-21 20:59:33,960111FF01FF10DB,72.480003
549321,2017-01-21 21:59:38,960111FF01FF10DB,43.799999
550387,2017-01-21 22:59:46,960111FF01FF10DB,33.360001000000004
551540,2017-01-21 23:59:58,960111FF01FF10DB,25.92
552791,2017-01-22 01:00:11,960111FF01FF10DB,21.24
554012,2017-01-22 02:00:21,960111FF01FF10DB,20.6
555230,2017-01-22 03:00:30,960111FF01FF10DB,19.84
556370,2017-01-22 04:00:39,960111FF01FF10DB,22.08
557479,2017-01-22 05:00:49,960111FF01FF10DB,21.120001000000002
558679,2017-01-22 06:01:04,960111FF01FF10DB,20.040001
559852,2017-01-22 07:00:50,960111FF01FF10DB,23.08
561095,2017-01-22 08:00:55,960111FF01FF10DB,20.32
562593,2017-01-22 09:01:09,960111FF01FF10DB,81.879997
563951,2017-01-22 10:01:23,960111FF01FF10DB,52.040001000000004
565371,2017-01-22 11:01:26,960111FF01FF10DB,53.0
566875,2017-01-22 12:01:32,960111FF01FF10DB,50.560001
568083,2017-01-22 13:01:46,960111FF01FF10DB,56.68
569320,2017-01-22 14:02:04,960111FF01FF10DB,62.119999
570683,2017-01-22 15:02:18,960111FF01FF10DB,58.240002000000004
572042,2017-01-22 16:02:26,960111FF01FF10DB,59.560001
573323,2017-01-22 17:02:26,960111FF01FF10DB,59.360001000000004
574544,2017-01-22 18:02:27,960111FF01FF10DB,70.120003
575747,2017-01-22 19:02:39,960111FF01FF10DB,71.91999799999999
576928,2017-01-22 20:02:42,960111FF01FF10DB,77.639999
578088,2017-01-22 21:02:49,960111FF01FF10DB,66.199997
579249,2017-01-22 22:03:12,960111FF01FF10DB,45.799999
580482,2017-01-22 23:03:38,960111FF01FF10DB,30.120001000000002
581703,2017-01-23 00:03:52,960111FF01FF10DB,29.799999
582841,2017-01-23 01:04:13,960111FF01FF10DB,27.76
583900,2017-01-23 02:04:42,960111FF01FF10DB,26.76
584969,2017-01-23 03:04:52,960111FF01FF10DB,26.52
586075,2017-01-23 04:04:53,960111FF01FF10DB,26.6
587132,2017-01-23 05:05:01,960111FF01FF10DB,25.4
588185,2017-01-23 06:05:05,960111FF01FF10DB,22.719998999999998
589226,2017-01-23 07:05:21,960111FF01FF10DB,29.360001
590350,2017-01-23 08:05:35,960111FF01FF10DB,24.32
591726,2017-01-23 09:05:50,960111FF01FF10DB,56.240002000000004
593117,2017-01-23 10:05:53,960111FF01FF10DB,53.919998
594511,2017-01-23 11:06:03,960111FF01FF10DB,54.200001
595948,2017-01-23 12:06:16,960111FF01FF10DB,66.68
597161,2017-01-23 13:06:26,960111FF01FF10DB,58.0
598365,2017-01-23 14:06:41,960111FF01FF10DB,56.48
599682,2017-01-23 15:06:49,960111FF01FF10DB,54.32
601073,2017-01-23 16:07:02,960111FF01FF10DB,53.16
602573,2017-01-23 17:07:13,960111FF01FF10DB,58.799999
603845,2017-01-23 18:07:17,960111FF01FF10DB,57.16
605061,2017-01-23 19:07:43,960111FF01FF10DB,63.040001000000004
606221,2017-01-23 20:07:58,960111FF01FF10DB,66.279999
607391,2017-01-23 21:08:11,960111FF01FF10DB,52.32
608532,2017-01-23 22:08:12,960111FF01FF10DB,38.599998
609566,2017-01-23 23:08:24,960111FF01FF10DB,30.440001000000002
610630,2017-01-24 00:08:27,960111FF01FF10DB,29.120001000000002
611794,2017-01-24 01:08:39,960111FF01FF10DB,26.799999
612846,2017-01-24 02:08:49,960111FF01FF10DB,25.120001000000002
613916,2017-01-24 03:08:56,960111FF01FF10DB,26.16
615056,2017-01-24 04:09:03,960111FF01FF10DB,25.68
616127,2017-01-24 05:09:18,960111FF01FF10DB,25.4
617127,2017-01-24 06:09:40,960111FF01FF10DB,23.360001
618230,2017-01-24 07:09:49,960111FF01FF10DB,27.200001
619498,2017-01-24 08:09:55,960111FF01FF10DB,40.599998
620869,2017-01-24 09:10:01,960111FF01FF10DB,64.91999799999999
622270,2017-01-24 10:10:05,960111FF01FF10DB,64.199997
623676,2017-01-24 11:10:05,960111FF01FF10DB,58.68
625177,2017-01-24 12:10:18,960111FF01FF10DB,55.16
626538,2017-01-24 13:10:27,960111FF01FF10DB,55.880001
627857,2017-01-24 14:10:36,960111FF01FF10DB,55.52
629225,2017-01-24 15:10:39,960111FF01FF10DB,57.639998999999996
630652,2017-01-24 16:10:51,960111FF01FF10DB,58.200001
632067,2017-01-24 17:10:52,960111FF01FF10DB,53.48
633310,2017-01-24 18:11:00,960111FF01FF10DB,58.560001
634547,2017-01-24 19:11:02,960111FF01FF10DB,60.880001
635798,2017-01-24 20:11:30,960111FF01FF10DB,65.440002
637062,2017-01-24 21:11:36,960111FF01FF10DB,49.439999
638220,2017-01-24 22:11:40,960111FF01FF10DB,53.400002
639372,2017-01-24 23:11:44,960111FF01FF10DB,31.200001
640463,2017-01-25 00:11:47,960111FF01FF10DB,26.76
641563,2017-01-25 01:11:48,960111FF01FF10DB,28.16
642623,2017-01-25 02:12:00,960111FF01FF10DB,27.799999
643752,2017-01-25 03:12:03,960111FF01FF10DB,26.200001
644818,2017-01-25 04:12:12,960111FF01FF10DB,25.559998999999998
645909,2017-01-25 05:12:26,960111FF01FF10DB,25.84
647037,2017-01-25 06:12:38,960111FF01FF10DB,24.120001000000002
648147,2017-01-25 07:12:40,960111FF01FF10DB,24.24
649317,2017-01-25 08:12:54,960111FF01FF10DB,51.240002000000004
650703,2017-01-25 09:12:57,960111FF01FF10DB,52.880001
652074,2017-01-25 10:13:13,960111FF01FF10DB,65.720001
653399,2017-01-25 11:13:17,960111FF01FF10DB,53.279999
654704,2017-01-25 12:13:26,960111FF01FF10DB,62.560001
656070,2017-01-25 13:13:46,960111FF01FF10DB,53.119999
657330,2017-01-25 14:14:14,960111FF01FF10DB,55.16
658559,2017-01-25 15:14:19,960111FF01FF10DB,56.0
659862,2017-01-25 16:14:24,960111FF01FF10DB,55.360001000000004
661162,2017-01-25 17:14:51,960111FF01FF10DB,55.080002
662411,2017-01-25 18:14:59,960111FF01FF10DB,63.400002
663734,2017-01-25 19:15:11,960111FF01FF10DB,57.959998999999996
665024,2017-01-25 20:15:20,960111FF01FF10DB,71.160004
666302,2017-01-25 21:15:34,960111FF01FF10DB,60.639998999999996
667532,2017-01-25 22:15:45,960111FF01FF10DB,41.200001
668717,2017-01-25 23:15:54,960111FF01FF10DB,31.200001
669895,2017-01-26 00:16:21,960111FF01FF10DB,26.559998999999998
671118,2017-01-26 01:16:32,960111FF01FF10DB,24.200001
672359,2017-01-26 02:16:42,960111FF01FF10DB,23.4
673530,2017-01-26 03:17:06,960111FF01FF10DB,29.84
674689,2017-01-26 04:17:16,960111FF01FF10DB,23.639999
675902,2017-01-26 05:17:29,960111FF01FF10DB,23.0
677119,2017-01-26 06:17:50,960111FF01FF10DB,21.0
678427,2017-01-26 07:18:14,960111FF01FF10DB,18.280001000000002
679623,2017-01-26 08:18:27,960111FF01FF10DB,42.080002
680853,2017-01-26 09:18:36,960111FF01FF10DB,49.040001000000004
682097,2017-01-26 10:18:40,960111FF01FF10DB,58.0
683333,2017-01-26 11:18:51,960111FF01FF10DB,62.560001
684567,2017-01-26 12:19:01,960111FF01FF10DB,58.599998
685879,2017-01-26 13:19:13,960111FF01FF10DB,57.560001
687205,2017-01-26 14:19:27,960111FF01FF10DB,60.799999
688506,2017-01-26 15:19:30,960111FF01FF10DB,58.439999
689785,2017-01-26 16:19:34,960111FF01FF10DB,57.880001
690991,2017-01-26 17:19:35,960111FF01FF10DB,58.560001
692281,2017-01-26 18:19:42,960111FF01FF10DB,64.120003
693580,2017-01-26 19:19:47,960111FF01FF10DB,61.360001000000004
694790,2017-01-26 20:19:47,960111FF01FF10DB,65.559998
695955,2017-01-26 21:19:56,960111FF01FF10DB,42.040001000000004
697071,2017-01-26 22:20:02,960111FF01FF10DB,28.08
698302,2017-01-26 23:20:09,960111FF01FF10DB,26.76
699468,2017-01-27 00:20:34,960111FF01FF10DB,27.799999
700565,2017-01-27 01:20:35,960111FF01FF10DB,25.799999
701717,2017-01-27 02:20:38,960111FF01FF10DB,22.959999
702859,2017-01-27 03:20:44,960111FF01FF10DB,22.120001000000002
703947,2017-01-27 04:21:11,960111FF01FF10DB,25.48
705030,2017-01-27 05:21:28,960111FF01FF10DB,24.76
706161,2017-01-27 06:21:31,960111FF01FF10DB,23.040001
707357,2017-01-27 07:21:37,960111FF01FF10DB,19.52
708542,2017-01-27 08:21:44,960111FF01FF10DB,43.279999
709825,2017-01-27 09:21:44,960111FF01FF10DB,52.32
710994,2017-01-27 10:21:59,960111FF01FF10DB,55.919998
712228,2017-01-27 11:22:02,960111FF01FF10DB,52.0
713407,2017-01-27 12:22:04,960111FF01FF10DB,49.759997999999996
714631,2017-01-27 13:22:19,960111FF01FF10DB,55.52
715922,2017-01-27 14:22:30,960111FF01FF10DB,52.400002
717075,2017-01-27 15:22:44,960111FF01FF10DB,31.84
718196,2017-01-27 16:22:56,960111FF01FF10DB,38.639998999999996
719292,2017-01-27 17:23:08,960111FF01FF10DB,40.84
720428,2017-01-27 18:23:13,960111FF01FF10DB,39.959998999999996
721510,2017-01-27 19:23:25,960111FF01FF10DB,39.639998999999996
722635,2017-01-27 20:23:34,960111FF01FF10DB,47.959998999999996
723753,2017-01-27 21:23:35,960111FF01FF10DB,28.639999
724874,2017-01-27 22:23:45,960111FF01FF10DB,22.92
725993,2017-01-27 23:23:56,960111FF01FF10DB,21.719998999999998
727078,2017-01-28 00:24:02,960111FF01FF10DB,21.16
728154,2017-01-28 01:24:12,960111FF01FF10DB,20.32
729273,2017-01-28 02:24:17,960111FF01FF10DB,19.6
730418,2017-01-28 03:24:24,960111FF01FF10DB,19.639999
731587,2017-01-28 04:24:25,960111FF01FF10DB,20.0
732668,2017-01-28 05:24:34,960111FF01FF10DB,18.76
733755,2017-01-28 06:24:49,960111FF01FF10DB,18.76
734848,2017-01-28 07:25:05,960111FF01FF10DB,18.200001
735993,2017-01-28 08:25:27,960111FF01FF10DB,20.32
737197,2017-01-28 09:25:40,960111FF01FF10DB,36.959998999999996
738436,2017-01-28 10:25:59,960111FF01FF10DB,51.439999
739688,2017-01-28 11:26:00,960111FF01FF10DB,50.560001
740861,2017-01-28 12:26:03,960111FF01FF10DB,44.759997999999996
742093,2017-01-28 13:26:17,960111FF01FF10DB,43.119999
743228,2017-01-28 14:26:38,960111FF01FF10DB,39.119999
744459,2017-01-28 15:26:40,960111FF01FF10DB,28.280001000000002
745605,2017-01-28 16:27:10,960111FF01FF10DB,30.120001000000002
746379,2017-01-28 17:08:25,960111FF01FF10DB,27.440001000000002
747373,2017-01-28 18:08:27,960111FF01FF10DB,29.360001
748364,2017-01-28 19:08:03,960111FF01FF10DB,31.040001
749706,2017-01-28 20:08:20,960111FF01FF10DB,31.52
750947,2017-01-28 21:08:23,960111FF01FF10DB,32.119999
752326,2017-01-28 22:08:30,960111FF01FF10DB,25.84
753615,2017-01-28 23:08:40,960111FF01FF10DB,30.959999
754747,2017-01-29 00:08:50,960111FF01FF10DB,23.799999
755969,2017-01-29 01:08:55,960111FF01FF10DB,23.92
757144,2017-01-29 02:09:12,960111FF01FF10DB,24.4
758191,2017-01-29 03:09:42,960111FF01FF10DB,23.360001
759344,2017-01-29 04:10:03,960111FF01FF10DB,22.280001000000002
760412,2017-01-29 05:10:06,960111FF01FF10DB,25.0
761470,2017-01-29 06:10:06,960111FF01FF10DB,23.16
762557,2017-01-29 07:10:20,960111FF01FF10DB,21.719998999999998
763725,2017-01-29 08:10:38,960111FF01FF10DB,17.6
764914,2017-01-29 09:10:53,960111FF01FF10DB,35.200001
765984,2017-01-29 10:11:04,960111FF01FF10DB,47.68
767037,2017-01-29 11:11:28,960111FF01FF10DB,42.16
768100,2017-01-29 12:11:40,960111FF01FF10DB,44.68
769259,2017-01-29 13:11:51,960111FF01FF10DB,53.919998
770303,2017-01-29 14:12:02,960111FF01FF10DB,41.84
771306,2017-01-29 15:12:30,960111FF01FF10DB,36.240002000000004
772242,2017-01-29 16:12:33,960111FF01FF10DB,42.720001
773206,2017-01-29 17:12:38,960111FF01FF10DB,37.68
774146,2017-01-29 18:12:40,960111FF01FF10DB,28.68
774996,2017-01-29 19:12:43,960111FF01FF10DB,38.279999
775854,2017-01-29 20:12:54,960111FF01FF10DB,35.32
776718,2017-01-29 21:12:58,960111FF01FF10DB,26.040001
777614,2017-01-29 22:13:08,960111FF01FF10DB,24.200001
778516,2017-01-29 23:13:19,960111FF01FF10DB,20.719998999999998
779348,2017-01-30 00:13:39,960111FF01FF10DB,21.4
780188,2017-01-30 01:13:49,960111FF01FF10DB,19.0
780991,2017-01-30 02:13:55,960111FF01FF10DB,19.440001000000002
781791,2017-01-30 03:14:02,960111FF01FF10DB,18.639999
782578,2017-01-30 04:14:06,960111FF01FF10DB,18.360001
783375,2017-01-30 05:14:08,960111FF01FF10DB,18.16
784198,2017-01-30 06:14:15,960111FF01FF10DB,18.32
785110,2017-01-30 07:14:16,960111FF01FF10DB,17.32
786084,2017-01-30 08:14:18,960111FF01FF10DB,17.08
787246,2017-01-30 09:14:43,960111FF01FF10DB,41.119999
788500,2017-01-30 10:14:51,960111FF01FF10DB,43.360001000000004
789684,2017-01-30 11:14:53,960111FF01FF10DB,47.560001
790820,2017-01-30 12:15:02,960111FF01FF10DB,52.720001
791940,2017-01-30 13:15:11,960111FF01FF10DB,53.200001
793105,2017-01-30 14:15:15,960111FF01FF10DB,60.080002
794551,2017-01-30 15:15:22,960111FF01FF10DB,44.240002000000004
796204,2017-01-30 16:15:31,960111FF01FF10DB,37.439999
797807,2017-01-30 17:15:34,960111FF01FF10DB,34.48
799644,2017-01-30 18:15:37,960111FF01FF10DB,33.040001000000004
800841,2017-01-30 19:15:47,960111FF01FF10DB,41.040001000000004
802116,2017-01-30 20:15:47,960111FF01FF10DB,25.32
803243,2017-01-30 21:16:14,960111FF01FF10DB,24.440001000000002
804379,2017-01-30 22:16:29,960111FF01FF10DB,23.48
805425,2017-01-30 23:16:36,960111FF01FF10DB,20.76
806453,2017-01-31 00:16:44,960111FF01FF10DB,20.76
807544,2017-01-31 01:16:51,960111FF01FF10DB,19.48
808519,2017-01-31 02:16:57,960111FF01FF10DB,18.879998999999998
809364,2017-01-31 03:17:02,960111FF01FF10DB,18.440001000000002
810168,2017-01-31 04:17:08,960111FF01FF10DB,18.48
811026,2017-01-31 05:17:41,960111FF01FF10DB,17.0
811890,2017-01-31 06:17:51,960111FF01FF10DB,18.200001
812749,2017-01-31 07:17:57,960111FF01FF10DB,17.719998999999998
813580,2017-01-31 08:18:03,960111FF01FF10DB,18.0
814578,2017-01-31 09:18:17,960111FF01FF10DB,36.720001
815602,2017-01-31 10:18:24,960111FF01FF10DB,44.16
816576,2017-01-31 11:18:37,960111FF01FF10DB,42.759997999999996
817529,2017-01-31 12:18:40,960111FF01FF10DB,47.040001000000004
818460,2017-01-31 13:18:48,960111FF01FF10DB,50.48
819443,2017-01-31 14:18:50,960111FF01FF10DB,50.400002
820363,2017-01-31 15:19:05,960111FF01FF10DB,51.560001
821281,2017-01-31 16:19:12,960111FF01FF10DB,49.32
822281,2017-01-31 17:19:26,960111FF01FF10DB,34.0
823275,2017-01-31 18:19:30,960111FF01FF10DB,41.84
824172,2017-01-31 19:19:44,960111FF01FF10DB,39.040001000000004
825141,2017-01-31 20:19:57,960111FF01FF10DB,47.400002
826219,2017-01-31 21:20:03,960111FF01FF10DB,41.400002
827234,2017-01-31 22:20:03,960111FF01FF10DB,32.639998999999996
828290,2017-01-31 23:20:18,960111FF01FF10DB,25.84
829254,2017-02-01 00:20:19,960111FF01FF10DB,29.76
830235,2017-02-01 01:20:29,960111FF01FF10DB,29.84
831664,2017-02-01 02:20:54,960111FF01FF10DB,20.6
833192,2017-02-01 03:21:05,960111FF01FF10DB,19.76
834690,2017-02-01 04:21:15,960111FF01FF10DB,18.879998999999998
836234,2017-02-01 05:21:15,960111FF01FF10DB,17.24
837752,2017-02-01 06:21:29,960111FF01FF10DB,15.48
839225,2017-02-01 07:21:31,960111FF01FF10DB,16.48
840720,2017-02-01 08:21:41,960111FF01FF10DB,34.799999
842296,2017-02-01 09:21:44,960111FF01FF10DB,43.240002000000004
843735,2017-02-01 10:21:44,960111FF01FF10DB,45.880001
845091,2017-02-01 11:21:49,960111FF01FF10DB,47.400002
846494,2017-02-01 12:22:07,960111FF01FF10DB,41.48
847871,2017-02-01 13:22:08,960111FF01FF10DB,47.880001
849296,2017-02-01 14:22:10,960111FF01FF10DB,50.360001000000004
850662,2017-02-01 15:22:13,960111FF01FF10DB,52.439999
852070,2017-02-01 16:22:15,960111FF01FF10DB,49.0
853501,2017-02-01 17:22:25,960111FF01FF10DB,41.599998
854835,2017-02-01 18:22:30,960111FF01FF10DB,49.040001000000004
856226,2017-02-01 19:22:32,960111FF01FF10DB,49.360001000000004
857642,2017-02-01 20:22:43,960111FF01FF10DB,47.759997999999996
859308,2017-02-01 21:23:08,960111FF01FF10DB,42.080002
860753,2017-02-01 22:23:08,960111FF01FF10DB,21.48
862134,2017-02-01 23:23:17,960111FF01FF10DB,21.76
863463,2017-02-02 00:23:32,960111FF01FF10DB,21.559998999999998
864919,2017-02-02 01:23:41,960111FF01FF10DB,19.559998999999998
866281,2017-02-02 02:23:52,960111FF01FF10DB,19.48
867716,2017-02-02 03:24:22,960111FF01FF10DB,18.52
869047,2017-02-02 04:24:45,960111FF01FF10DB,18.16
870436,2017-02-02 05:24:54,960111FF01FF10DB,17.76
871807,2017-02-02 06:25:06,960111FF01FF10DB,16.120001000000002
873108,2017-02-02 07:25:18,960111FF01FF10DB,18.559998999999998
874495,2017-02-02 08:25:27,960111FF01FF10DB,33.880001
875887,2017-02-02 09:25:38,960111FF01FF10DB,45.560001
877306,2017-02-02 10:25:41,960111FF01FF10DB,46.439999
878713,2017-02-02 11:25:45,960111FF01FF10DB,46.759997999999996
880098,2017-02-02 12:25:47,960111FF01FF10DB,43.360001000000004
881420,2017-02-02 13:26:02,960111FF01FF10DB,45.759997999999996
882829,2017-02-02 14:26:13,960111FF01FF10DB,46.759997999999996
884193,2017-02-02 15:26:22,960111FF01FF10DB,47.32
885590,2017-02-02 16:26:44,960111FF01FF10DB,46.880001
886978,2017-02-02 17:26:57,960111FF01FF10DB,45.0
888348,2017-02-02 18:27:05,960111FF01FF10DB,49.119999
889649,2017-02-02 19:27:06,960111FF01FF10DB,48.279999
890493,2017-02-02 20:28:19,960111FF01FF10DB,47.720001
891386,2017-02-02 21:28:32,960111FF01FF10DB,31.0
892347,2017-02-02 22:29:01,960111FF01FF10DB,23.68
893257,2017-02-02 23:29:04,960111FF01FF10DB,21.639999
894151,2017-02-03 00:29:17,960111FF01FF10DB,20.040001
895140,2017-02-03 01:29:24,960111FF01FF10DB,19.559998999999998
896011,2017-02-03 02:29:31,960111FF01FF10DB,19.120001000000002
896953,2017-02-03 03:29:33,960111FF01FF10DB,19.040001
897818,2017-02-03 04:29:35,960111FF01FF10DB,19.0
898673,2017-02-03 05:29:57,960111FF01FF10DB,17.84
899549,2017-02-03 06:29:58,960111FF01FF10DB,17.08
900367,2017-02-03 07:30:01,960111FF01FF10DB,15.4
901362,2017-02-03 08:30:06,960111FF01FF10DB,54.200001
902419,2017-02-03 09:30:07,960111FF01FF10DB,59.919998
903367,2017-02-03 10:30:17,960111FF01FF10DB,55.919998
904423,2017-02-03 11:30:44,960111FF01FF10DB,54.080002
905377,2017-02-03 12:31:56,960111FF01FF10DB,51.560001
906248,2017-02-03 13:32:00,960111FF01FF10DB,54.240002000000004
907244,2017-02-03 14:32:29,960111FF01FF10DB,59.959998999999996
908228,2017-02-03 15:32:35,960111FF01FF10DB,57.400002
909247,2017-02-03 16:32:36,960111FF01FF10DB,56.599998
910201,2017-02-03 17:32:40,960111FF01FF10DB,54.32
911157,2017-02-03 18:32:52,960111FF01FF10DB,53.68
912044,2017-02-03 19:33:00,960111FF01FF10DB,53.560001
913070,2017-02-03 20:33:13,960111FF01FF10DB,41.279999
914010,2017-02-03 21:33:42,960111FF01FF10DB,26.440001000000002
915037,2017-02-03 22:33:44,960111FF01FF10DB,25.08
915980,2017-02-03 23:33:47,960111FF01FF10DB,24.84
916997,2017-02-04 00:33:49,960111FF01FF10DB,22.68
917912,2017-02-04 01:33:50,960111FF01FF10DB,21.84
918898,2017-02-04 02:33:58,960111FF01FF10DB,21.4
919876,2017-02-04 03:33:59,960111FF01FF10DB,21.120001000000002
920846,2017-02-04 04:34:15,960111FF01FF10DB,20.76
921850,2017-02-04 05:34:18,960111FF01FF10DB,19.360001
922857,2017-02-04 06:34:21,960111FF01FF10DB,19.68
923872,2017-02-04 07:34:49,960111FF01FF10DB,19.6
924917,2017-02-04 08:35:10,960111FF01FF10DB,47.32
925954,2017-02-04 09:35:21,960111FF01FF10DB,57.32
927067,2017-02-04 10:35:32,960111FF01FF10DB,67.639999
928159,2017-02-04 11:35:40,960111FF01FF10DB,63.16
929176,2017-02-04 12:35:45,960111FF01FF10DB,56.439999
930177,2017-02-04 13:35:55,960111FF01FF10DB,56.880001
931159,2017-02-04 14:36:10,960111FF01FF10DB,57.16
932120,2017-02-04 15:36:17,960111FF01FF10DB,55.040001000000004
933054,2017-02-04 16:36:27,960111FF01FF10DB,52.200001
933999,2017-02-04 17:36:35,960111FF01FF10DB,51.52
934913,2017-02-04 18:36:39,960111FF01FF10DB,56.040001000000004
935689,2017-02-04 19:36:50,960111FF01FF10DB,55.16
936652,2017-02-04 20:37:03,960111FF01FF10DB,39.48
937577,2017-02-04 21:37:14,960111FF01FF10DB,31.6
938584,2017-02-04 22:37:25,960111FF01FF10DB,23.959999
939554,2017-02-04 23:37:35,960111FF01FF10DB,23.360001
940539,2017-02-05 00:38:03,960111FF01FF10DB,20.92
941566,2017-02-05 01:38:14,960111FF01FF10DB,20.92
942569,2017-02-05 02:38:22,960111FF01FF10DB,20.559998999999998
943514,2017-02-05 03:38:37,960111FF01FF10DB,20.959999
944471,2017-02-05 04:38:46,960111FF01FF10DB,21.200001
945383,2017-02-05 05:39:00,960111FF01FF10DB,19.76
946273,2017-02-05 06:39:00,960111FF01FF10DB,19.24
947164,2017-02-05 07:39:09,960111FF01FF10DB,21.639999
948189,2017-02-05 08:39:25,960111FF01FF10DB,49.880001
949204,2017-02-05 09:39:35,960111FF01FF10DB,60.32
950199,2017-02-05 10:39:38,960111FF01FF10DB,56.599998
951157,2017-02-05 11:39:46,960111FF01FF10DB,56.040001000000004
952076,2017-02-05 12:39:49,960111FF01FF10DB,50.080002
953045,2017-02-05 13:40:19,960111FF01FF10DB,56.240002000000004
953936,2017-02-05 14:40:20,960111FF01FF10DB,57.52
954878,2017-02-05 15:40:21,960111FF01FF10DB,54.040001000000004
955900,2017-02-05 16:40:30,960111FF01FF10DB,53.880001
956916,2017-02-05 17:40:34,960111FF01FF10DB,54.48
958029,2017-02-05 18:40:39,960111FF01FF10DB,59.16
959185,2017-02-05 19:40:40,960111FF01FF10DB,58.919998
960375,2017-02-05 20:40:51,960111FF01FF10DB,45.240002000000004
962029,2017-02-05 21:41:16,960111FF01FF10DB,27.92
963256,2017-02-05 22:41:23,960111FF01FF10DB,24.0
964363,2017-02-05 23:41:29,960111FF01FF10DB,23.32
965473,2017-02-06 00:41:32,960111FF01FF10DB,22.68
966568,2017-02-06 01:41:40,960111FF01FF10DB,19.799999
967611,2017-02-06 02:41:48,960111FF01FF10DB,19.559998999999998
